window-event,window-open,indoor-temp,time,outdoor-temp
False,False,75.38,155374,52.88
False,False,75.38,155375,52.88
False,False,75.38,155376,52.88
False,False,75.38,155377,52.88
False,False,75.38,155378,52.88
False,False,75.38,155379,52.88
False,False,75.2,155380,52.88
False,False,75.02,155381,52.88
False,False,75.02,155382,52.88
False,False,74.84,155383,52.88
False,False,75.02,155384,52.88
False,False,75.02,155385,52.7
False,False,75.02,155386,52.7
False,False,75.2,155387,52.7
False,False,75.02,155388,52.7
False,False,75.02,155389,52.7
False,False,75.2,155390,52.7
False,False,75.02,155391,52.7
False,False,75.02,155392,52.7
False,False,75.02,155393,52.7
False,False,75.02,155394,52.7
False,False,75.02,155395,52.7
False,False,75.02,155396,52.7
False,False,75.02,155397,52.7
False,False,75.02,155398,52.7
False,False,75.02,155399,52.7
False,False,75.02,155400,52.34
False,False,75.02,155401,52.34
False,False,75.02,155402,52.34
False,False,75.02,155403,52.34
False,False,75.2,155404,52.34
False,False,75.2,155405,52.34
False,False,75.2,155406,52.34
False,False,75.2,155407,52.34
False,False,75.2,155408,52.34
False,False,75.2,155409,52.34
False,False,75.02,155410,52.34
False,False,74.84,155411,52.34
False,False,74.48,155412,52.34
False,False,74.48,155413,52.34
False,False,74.48,155414,52.34
False,False,74.66,155415,52.16
False,False,74.66,155416,52.16
False,False,74.84,155417,52.16
False,False,74.84,155418,52.16
False,False,74.84,155419,52.16
False,False,74.84,155420,52.16
False,False,74.84,155421,52.16
False,False,74.84,155422,52.16
False,False,74.84,155423,52.16
False,False,74.84,155424,52.16
False,False,74.84,155425,52.16
False,False,74.84,155426,52.16
False,False,74.84,155427,52.16
False,False,74.84,155428,52.16
False,False,74.84,155429,52.16
False,False,74.84,155430,51.98
False,False,74.84,155431,51.98
False,False,74.84,155432,51.98
False,False,74.84,155433,51.98
False,False,74.84,155434,51.98
False,False,75.02,155435,51.98
False,False,74.84,155436,51.98
False,False,74.84,155437,51.98
False,False,74.84,155438,51.98
False,False,74.84,155439,51.98
False,False,74.84,155440,51.98
False,False,74.84,155441,51.98
False,False,74.84,155442,51.98
False,False,74.84,155443,51.98
False,False,75.02,155444,51.98
False,False,74.84,155445,51.8
False,False,74.84,155446,51.8
False,False,74.84,155447,51.8
False,False,74.84,155448,51.8
False,False,74.84,155449,51.8
False,False,74.84,155450,51.8
False,False,74.84,155451,51.8
False,False,74.84,155452,51.8
False,False,74.84,155453,51.8
False,False,74.84,155454,51.8
False,False,74.84,155455,51.8
False,False,74.84,155456,51.8
False,False,74.84,155457,51.8
False,False,74.84,155458,51.8
False,False,74.84,155459,51.8
False,False,74.84,155460,51.44
False,False,74.84,155461,51.44
False,False,74.84,155462,51.44
False,False,74.84,155463,51.44
False,False,74.84,155464,51.44
False,False,74.84,155465,51.44
False,False,74.84,155466,51.44
False,False,74.84,155467,51.44
False,False,74.84,155468,51.44
False,False,74.84,155469,51.44
False,False,74.84,155470,51.44
False,False,74.84,155471,51.44
False,False,74.84,155472,51.44
False,False,74.84,155473,51.44
False,False,74.84,155474,51.44
False,False,74.84,155475,51.26
False,False,74.84,155476,51.620000000000005
False,False,74.84,155477,51.620000000000005
False,False,74.84,155478,51.620000000000005
False,False,74.84,155479,51.620000000000005
False,False,74.84,155480,51.620000000000005
False,False,74.84,155481,51.620000000000005
False,False,74.84,155482,51.620000000000005
False,False,74.84,155483,51.620000000000005
False,False,74.84,155484,51.620000000000005
False,False,74.84,155485,51.620000000000005
False,False,74.84,155486,51.620000000000005
False,False,74.84,155487,51.620000000000005
False,False,74.84,155488,51.620000000000005
False,False,74.84,155489,51.620000000000005
False,False,74.84,155490,51.44
False,False,74.84,155491,51.44
False,False,74.84,155492,51.44
False,False,74.84,155493,51.44
False,False,74.84,155494,51.44
False,False,74.84,155495,51.44
False,False,74.84,155496,51.44
False,False,74.84,155497,51.44
False,False,74.84,155498,51.44
False,False,74.84,155499,51.44
False,False,74.84,155500,51.44
False,False,74.84,155501,51.44
False,False,74.84,155502,51.44
False,False,74.84,155503,51.44
False,False,74.84,155504,51.44
False,False,74.84,155505,51.26
False,False,74.84,155506,51.26
False,False,74.84,155507,51.26
False,False,74.84,155508,51.26
False,False,74.84,155509,51.26
False,False,74.84,155510,51.26
False,False,74.84,155511,51.26
False,False,74.84,155512,51.26
False,False,74.84,155513,51.26
False,False,74.84,155514,51.26
False,False,74.84,155515,51.26
False,False,74.84,155517,51.26
False,False,74.84,155517,51.26
False,False,74.84,155518,51.26
False,False,74.84,155519,51.26
False,False,74.84,155520,51.08
False,False,74.66,155521,51.08
False,False,74.66,155522,51.08
False,False,74.66,155523,51.08
False,False,74.84,155525,51.08
False,False,74.84,155525,51.08
False,False,74.84,155526,51.08
False,False,74.66,155527,51.08
False,False,74.84,155528,51.08
False,False,74.84,155529,51.08
False,False,74.66,155530,51.08
False,False,74.66,155531,51.08
False,False,74.66,155532,51.08
False,False,74.66,155533,51.08
False,False,74.66,155534,51.08
False,False,74.66,155535,50.72
False,False,74.66,155536,50.72
False,False,74.66,155537,50.72
False,False,74.66,155538,50.72
False,False,74.84,155539,50.72
False,False,74.66,155540,50.72
False,False,74.66,155541,50.72
False,False,74.3,155542,50.72
False,False,74.12,155543,50.72
False,False,73.94,155544,50.72
False,False,74.12,155545,50.72
False,False,74.12,155546,50.72
False,False,74.3,155547,50.72
False,False,74.3,155548,50.72
False,False,74.3,155549,50.72
False,False,74.3,155550,50.36
False,False,74.12,155551,50.36
False,False,74.12,155552,50.36
False,False,73.75999999999999,155553,50.36
False,False,73.4,155554,50.36
False,False,72.68,155555,50.36
False,False,71.96,155556,50.36
False,False,71.6,155557,50.36
False,False,71.78,155558,50.36
False,False,71.96,155559,50.36
False,False,72.14,155560,50.36
False,False,72.32,155561,50.36
False,False,72.5,155562,50.36
False,False,72.68,155563,50.36
False,False,72.68,155564,50.36
False,False,72.68,155565,50.18
False,False,72.68,155566,50.18
False,False,72.86,155567,50.18
False,False,72.86,155568,50.18
False,False,72.86,155569,50.18
False,False,72.86,155570,50.18
False,False,72.68,155571,50.18
False,False,72.5,155572,50.18
False,False,72.5,155573,50.18
False,False,72.5,155574,50.18
False,False,72.5,155575,50.18
False,False,72.68,155576,50.18
False,False,72.68,155577,50.18
False,False,72.68,155578,50.18
False,False,72.68,155579,50.18
False,False,72.68,155580,49.82
False,False,72.68,155581,49.82
False,False,72.68,155582,49.82
False,False,72.68,155583,49.82
False,False,72.68,155584,49.82
False,False,72.68,155585,49.82
False,False,72.68,155586,49.82
False,False,72.68,155587,49.82
False,False,72.68,155588,49.82
False,False,72.14,155589,49.82
False,False,71.42,155590,49.82
False,False,70.88,155591,49.82
False,False,70.34,155592,49.82
False,False,70.16,155593,49.82
False,False,70.52,155594,49.82
False,False,70.7,155595,49.64
False,False,70.88,155596,49.64
False,False,71.06,155597,49.64
False,False,71.24000000000001,155598,49.64
False,False,71.24000000000001,155599,49.64
False,False,71.42,155600,49.64
False,False,71.42,155601,49.64
False,False,71.6,155602,49.64
False,False,71.78,155603,49.64
False,False,71.78,155604,49.64
False,False,71.6,155605,49.64
False,False,71.24000000000001,155606,49.64
False,False,71.24000000000001,155607,49.64
False,False,71.24000000000001,155608,49.64
False,False,71.24000000000001,155609,49.64
False,False,71.42,155610,49.46
False,False,71.42,155611,49.46
False,False,71.42,155612,49.46
False,False,71.6,155613,49.46
False,False,71.6,155614,49.46
False,False,71.6,155615,49.46
False,False,71.78,155616,49.46
False,False,71.78,155617,49.46
False,False,71.78,155618,49.46
False,False,71.78,155619,49.46
False,False,71.78,155620,49.46
False,False,71.78,155621,49.46
False,False,71.78,155622,49.46
False,False,71.42,155623,49.46
False,False,71.42,155624,49.46
False,False,71.42,155625,49.1
False,False,71.42,155626,49.1
False,False,71.42,155627,49.1
False,False,71.42,155628,49.1
False,False,71.6,155629,49.1
False,False,71.6,155630,49.1
False,False,71.6,155631,49.1
False,False,71.78,155632,49.1
False,False,71.78,155633,49.1
False,False,71.78,155634,49.1
False,False,71.78,155635,49.1
False,False,71.78,155636,49.1
False,False,71.78,155637,49.1
False,False,71.78,155638,49.1
False,False,71.78,155639,49.1
False,False,71.6,155640,49.1
False,False,70.88,155641,49.1
False,False,70.34,155642,49.1
False,False,69.8,155643,49.1
False,False,69.25999999999999,155644,49.1
False,False,69.44,155645,49.1
False,False,69.62,155646,49.1
False,False,69.98,155647,49.1
False,False,69.98,155648,49.1
False,False,70.34,155649,49.1
False,False,70.34,155650,49.1
False,False,70.52,155651,49.1
False,False,70.7,155652,49.1
False,False,70.7,155653,49.1
False,False,70.7,155654,49.1
False,False,70.88,155655,48.74
False,False,70.88,155656,48.74
False,False,70.7,155657,48.74
False,False,70.34,155658,48.74
False,False,70.52,155659,48.74
False,False,70.52,155660,48.74
False,False,70.52,155661,48.74
False,False,70.7,155662,48.74
False,False,70.7,155663,48.74
False,False,70.7,155664,48.74
False,False,70.88,155665,48.74
False,False,70.88,155666,48.74
False,False,70.88,155667,48.74
False,False,70.88,155668,48.74
False,False,70.88,155669,48.74
False,False,70.88,155670,48.38
False,False,70.88,155671,48.38
False,False,70.88,155672,48.38
False,False,70.88,155673,48.38
False,False,70.88,155674,48.38
False,False,70.7,155675,48.38
False,False,70.7,155676,48.38
False,False,70.7,155677,48.38
False,False,70.7,155678,48.38
False,False,70.88,155679,48.38
False,False,70.88,155680,48.38
False,False,70.88,155681,48.38
False,False,70.88,155682,48.38
False,False,70.88,155683,48.38
False,False,70.88,155684,48.38
False,False,70.88,155685,48.2
False,False,70.88,155686,48.2
False,False,70.88,155687,48.2
False,False,70.88,155688,48.2
False,False,70.88,155689,48.2
False,False,71.06,155690,48.2
False,False,71.06,155691,48.2
False,False,70.88,155692,48.2
False,False,70.52,155693,48.2
False,False,69.98,155694,48.2
False,False,69.25999999999999,155695,48.2
False,False,68.52199999999999,155696,48.2
False,False,68.52199999999999,155697,48.2
False,False,68.9,155698,48.2
False,False,69.08,155699,48.2
False,False,69.44,155700,48.2
False,False,69.62,155701,48.2
False,False,69.8,155702,48.2
False,False,69.8,155703,48.2
False,False,69.98,155704,48.2
False,False,69.98,155705,48.2
False,False,69.98,155706,48.2
False,False,70.16,155707,48.2
False,False,70.16,155708,48.2
False,False,69.98,155709,48.2
False,False,69.8,155710,48.2
False,False,69.8,155711,48.2
False,False,69.8,155712,48.2
False,False,69.98,155713,48.2
False,False,69.98,155714,48.2
False,False,69.98,155715,47.84
False,False,69.98,155716,47.84
False,False,69.98,155717,47.84
False,False,70.16,155718,47.84
False,False,70.16,155719,47.84
False,False,70.16,155720,47.84
False,False,70.34,155721,47.84
False,False,70.16,155722,47.84
False,False,70.34,155723,47.84
False,False,70.34,155724,47.84
False,False,70.34,155725,47.84
False,False,70.34,155726,47.84
False,False,70.16,155727,47.84
False,False,69.98,155728,47.84
False,False,69.98,155729,47.84
False,False,69.98,155730,47.66
False,False,70.16,155731,47.66
False,False,70.16,155732,47.66
False,False,70.34,155733,47.66
False,False,70.16,155734,47.66
False,False,70.34,155735,47.66
False,False,70.16,155736,47.66
False,False,70.34,155737,47.66
False,False,70.34,155738,47.66
False,False,70.16,155739,47.66
False,False,70.16,155740,47.66
False,False,70.34,155741,47.66
False,False,70.34,155742,47.66
False,False,70.16,155743,47.66
False,False,70.34,155744,47.66
False,False,70.16,155745,47.66
False,False,70.16,155746,47.66
False,False,69.98,155747,47.66
False,False,70.16,155748,47.66
False,False,70.16,155749,47.66
False,False,70.34,155750,47.66
False,False,70.34,155751,47.66
False,False,70.16,155752,47.66
False,False,70.16,155753,47.66
False,False,70.34,155754,47.66
False,False,70.52,155755,47.66
False,False,70.34,155756,47.66
False,False,70.34,155757,47.66
False,False,70.34,155758,47.66
False,False,70.52,155759,47.66
False,False,70.34,155760,47.3
False,False,70.16,155761,47.3
False,False,70.16,155762,47.3
False,False,70.16,155763,47.3
False,False,70.34,155764,47.3
False,False,70.16,155765,47.3
False,False,70.16,155766,47.3
False,False,70.16,155767,47.3
False,False,70.16,155768,47.3
False,False,70.16,155769,47.3
False,False,70.16,155770,47.3
False,False,70.34,155771,47.3
False,False,70.52,155772,47.3
False,False,70.34,155773,47.3
False,False,70.34,155774,47.3
False,False,70.34,155775,47.120000000000005
False,False,70.34,155776,47.120000000000005
False,False,70.52,155777,47.120000000000005
False,False,70.52,155778,47.120000000000005
False,False,70.16,155779,47.120000000000005
False,False,69.8,155780,47.120000000000005
False,False,69.08,155781,47.120000000000005
False,False,68.36,155782,47.120000000000005
False,False,68.18,155783,47.120000000000005
False,False,68.36,155784,47.120000000000005
False,False,68.52199999999999,155785,47.120000000000005
False,False,68.9,155786,47.120000000000005
