window-event,window-open,indoor-temp,time,outdoor-temp
False,False,75.02,154012,50.9
False,False,75.02,154013,50.9
False,False,75.02,154014,50.9
False,False,75.2,154015,50.9
False,False,75.2,154016,50.9
False,False,75.2,154017,50.9
False,False,75.2,154018,50.9
False,False,75.2,154019,50.9
False,False,75.2,154020,50.72
False,False,75.2,154021,50.72
False,False,75.2,154022,50.72
False,False,75.2,154023,50.72
False,False,75.2,154024,50.72
False,False,75.2,154025,50.72
False,False,75.2,154026,50.72
False,False,75.2,154027,50.72
False,False,75.38,154028,50.72
False,False,75.2,154029,50.72
False,False,75.2,154030,50.72
False,False,75.38,154031,50.72
False,False,75.38,154032,50.72
False,False,75.38,154033,50.72
False,False,75.38,154034,50.72
False,False,75.2,154035,50.54
False,False,75.2,154036,50.54
False,False,75.02,154037,50.54
False,False,75.02,154038,50.54
False,False,75.02,154039,50.54
False,False,74.84,154040,50.54
False,False,74.84,154041,50.54
False,False,74.84,154042,50.54
False,False,74.84,154043,50.54
False,False,74.66,154044,50.54
False,False,74.66,154045,50.54
False,False,74.66,154046,52.7
False,False,74.66,154047,52.7
False,False,74.66,154048,52.7
False,False,74.48,154049,52.7
False,False,74.3,154050,52.52
False,False,74.3,154051,52.52
False,False,74.3,154052,52.52
False,False,74.3,154053,52.52
False,False,74.3,154054,52.52
False,False,74.3,154055,52.52
False,False,74.12,154056,52.52
False,False,73.94,154057,52.52
False,False,73.75999999999999,154058,52.52
False,False,73.58,154059,52.52
False,False,73.58,154060,52.52
False,False,73.58,154061,52.52
False,False,73.58,154062,52.52
False,False,73.58,154063,52.52
False,False,73.4,154064,52.52
False,False,73.4,154065,52.52
False,False,73.4,154066,52.52
False,False,73.4,154067,52.52
False,False,73.4,154069,52.52
False,False,73.22,154069,52.52
False,False,73.22,154071,52.52
False,False,73.22,154071,52.52
False,False,73.22,154072,52.52
False,False,73.22,154073,52.52
False,False,73.22,154074,52.52
False,False,73.22,154075,52.52
False,False,73.22,154076,52.52
False,False,72.86,154077,52.52
False,False,72.86,154078,52.52
False,False,72.86,154079,52.52
False,False,72.86,154080,52.34
False,False,72.68,154081,52.34
False,False,72.68,154082,52.34
False,False,72.68,154083,52.34
False,False,72.68,154084,52.34
False,False,72.68,154085,52.34
False,False,72.68,154086,52.34
False,False,72.68,154087,52.34
False,False,72.68,154088,52.34
False,False,72.5,154089,52.34
False,False,72.5,154090,52.34
False,False,72.5,154091,52.34
False,False,72.5,154092,52.34
False,False,72.5,154093,52.34
False,False,72.5,154094,52.34
False,False,72.32,154095,52.34
False,False,72.32,154096,52.34
False,False,72.32,154097,52.34
False,False,72.32,154098,52.34
False,False,72.32,154099,52.34
False,False,72.32,154100,52.34
False,False,72.32,154101,52.34
False,False,72.32,154102,52.34
False,False,72.32,154103,52.34
False,False,72.32,154104,52.34
False,False,72.32,154105,52.34
False,False,72.5,154106,52.34
False,False,72.5,154107,52.34
False,False,72.5,154108,52.34
False,False,72.5,154109,52.34
False,False,72.5,154110,52.34
False,False,72.5,154111,52.34
False,False,72.5,154112,52.34
False,False,72.5,154113,52.34
False,False,72.5,154114,52.34
False,False,72.5,154115,52.34
False,False,72.5,154116,52.34
False,False,72.5,154117,52.34
False,False,72.5,154118,52.34
False,False,72.5,154119,52.34
False,False,72.5,154120,52.34
False,False,72.32,154121,52.34
False,False,72.32,154122,52.34
False,False,72.32,154123,52.34
False,False,72.32,154124,52.34
False,False,72.32,154125,52.34
False,False,72.32,154126,52.34
False,False,72.32,154127,52.34
False,False,72.32,154128,52.34
False,False,72.32,154129,52.34
False,False,72.32,154130,52.34
False,False,72.32,154131,52.34
False,False,72.14,154132,52.34
False,False,72.14,154133,52.34
False,False,72.14,154134,52.34
False,False,72.14,154135,52.34
False,False,72.14,154136,52.34
False,False,72.14,154137,52.34
False,False,72.14,154138,52.34
False,False,72.14,154139,52.34
False,False,72.14,154140,52.34
False,False,71.96,154141,52.34
False,False,71.96,154142,52.34
False,False,71.96,154143,52.34
False,False,71.96,154144,52.34
False,False,71.96,154145,52.34
False,False,71.96,154146,52.34
False,False,71.96,154147,52.34
False,False,71.96,154148,52.34
False,False,71.96,154149,52.34
False,False,71.78,154150,52.34
False,False,71.78,154151,52.34
False,False,71.78,154152,52.34
False,False,71.78,154153,52.34
False,False,71.78,154154,52.34
False,False,71.78,154155,52.16
False,False,71.78,154156,52.16
False,False,71.78,154157,52.16
False,False,71.78,154158,52.16
False,False,71.78,154159,52.16
False,False,71.78,154160,52.16
False,False,71.78,154161,52.16
False,False,71.78,154162,52.16
False,False,71.78,154163,52.16
False,False,71.78,154164,52.16
False,False,71.78,154165,52.16
False,False,71.78,154166,52.16
False,False,71.78,154167,52.16
False,False,71.6,154168,52.16
False,False,71.6,154169,52.16
False,False,71.6,154170,52.16
False,False,71.6,154171,52.16
False,False,71.6,154172,52.7
False,False,71.42,154173,52.7
False,False,71.42,154174,52.7
False,False,71.42,154175,52.7
False,False,71.42,154176,52.7
False,False,71.42,154177,52.7
False,False,71.42,154178,52.7
False,False,71.42,154179,52.7
False,False,71.42,154180,52.7
False,False,71.42,154181,52.7
False,False,71.42,154182,52.7
False,False,71.42,154183,52.7
False,False,71.42,154184,52.7
False,False,71.42,154185,52.88
False,False,71.42,154186,52.88
False,False,71.42,154187,52.88
False,False,71.24000000000001,154188,52.88
False,False,71.24000000000001,154189,52.88
False,False,71.24000000000001,154190,52.88
False,False,71.24000000000001,154191,52.88
False,False,71.24000000000001,154192,52.88
False,False,71.24000000000001,154193,52.88
False,False,71.24000000000001,154194,52.88
False,False,71.24000000000001,154195,52.88
False,False,71.24000000000001,154196,52.88
False,False,71.24000000000001,154197,52.88
False,False,71.24000000000001,154198,52.88
False,False,71.24000000000001,154199,52.88
False,False,71.24000000000001,154200,52.88
False,False,71.24000000000001,154201,52.88
False,False,71.24000000000001,154202,52.88
False,False,71.24000000000001,154203,52.88
False,False,71.06,154204,52.88
False,False,71.06,154205,52.88
False,False,71.06,154206,52.88
False,False,71.06,154207,52.88
False,False,71.06,154208,52.88
False,False,71.06,154209,52.88
False,False,71.06,154210,52.88
False,False,71.06,154211,52.88
False,False,71.06,154212,52.88
False,False,71.06,154213,52.88
False,False,71.06,154214,52.88
False,False,71.06,154215,52.88
False,False,71.06,154216,52.88
False,False,71.06,154217,52.88
False,False,71.06,154218,52.88
False,False,70.88,154219,52.88
False,False,70.88,154220,52.88
False,False,70.88,154221,52.88
False,False,70.88,154222,52.88
False,False,70.88,154223,52.88
False,False,70.88,154224,52.88
False,False,70.88,154225,52.88
False,False,70.88,154226,52.88
False,False,70.88,154227,52.88
False,False,70.88,154228,52.88
False,False,70.88,154229,52.88
False,False,70.88,154230,52.7
False,False,70.88,154231,52.7
False,False,70.88,154232,52.7
False,False,70.88,154233,52.7
False,False,70.88,154234,52.7
False,False,70.88,154235,52.52
False,False,70.88,154236,52.52
False,False,70.88,154237,52.52
False,False,70.88,154238,52.52
False,False,70.88,154239,52.52
False,False,70.88,154240,52.52
False,False,70.88,154241,52.52
False,False,70.88,154242,52.52
False,False,70.88,154243,52.52
False,False,70.88,154244,52.52
False,False,70.88,154245,52.7
False,False,70.88,154246,52.7
False,False,70.7,154247,52.7
False,False,70.7,154248,52.7
False,False,70.7,154249,52.7
False,False,70.7,154250,52.7
False,False,70.88,154251,52.7
False,False,70.88,154252,52.7
False,False,70.7,154253,52.7
False,False,70.7,154254,52.7
False,False,70.7,154255,52.7
False,False,70.7,154256,52.7
False,False,70.7,154257,52.7
False,False,70.7,154258,52.7
False,False,70.7,154259,52.7
False,False,70.7,154260,52.7
False,False,70.7,154261,52.7
False,False,70.7,154262,52.7
False,False,70.7,154263,52.7
False,False,70.7,154264,52.7
False,False,70.7,154265,52.7
False,False,70.7,154266,52.7
False,False,70.7,154267,52.7
False,False,70.7,154268,52.7
False,False,70.7,154269,52.7
False,False,70.7,154270,52.7
False,False,70.7,154271,52.7
False,False,70.7,154272,52.7
False,False,70.7,154273,52.7
False,False,70.52,154274,52.7
False,False,70.52,154275,52.7
False,False,70.7,154276,52.7
False,False,70.52,154277,52.7
False,False,70.7,154278,52.7
False,False,70.52,154279,52.7
False,False,70.52,154280,52.7
False,False,70.52,154281,52.7
False,False,70.52,154282,52.7
False,False,70.52,154283,52.7
False,False,70.52,154284,52.7
False,False,70.52,154285,52.7
False,False,70.52,154286,52.7
False,False,70.52,154287,52.7
False,False,70.52,154288,52.7
False,False,70.52,154289,52.7
False,False,70.52,154290,52.52
False,False,70.52,154291,52.52
False,False,70.52,154292,52.52
False,False,70.52,154293,52.52
False,False,70.52,154294,52.52
False,False,70.52,154295,52.52
False,False,70.52,154296,52.52
False,False,70.52,154297,52.52
False,False,70.52,154298,52.52
False,False,70.52,154299,52.88
False,False,70.52,154300,52.88
False,False,70.52,154301,52.88
False,False,70.52,154303,52.88
False,False,70.52,154303,52.88
False,False,70.52,154304,52.88
False,False,70.52,154305,52.88
False,False,70.52,154306,52.88
False,False,70.34,154307,52.88
False,False,70.34,154308,52.88
False,False,70.34,154309,52.88
False,False,70.34,154310,52.88
False,False,70.34,154311,52.88
False,False,70.34,154312,52.88
False,False,70.34,154313,52.88
False,False,70.34,154314,52.88
