window-event,window-open,indoor-temp,time,outdoor-temp
False,True,71.78,158244,55.04
False,True,71.42,158244,55.04
False,True,71.24000000000001,158245,55.04
False,True,71.6,158246,55.04
False,True,71.96,158247,55.04
False,True,72.32,158248,55.04
False,True,72.68,158249,55.04
False,True,72.68,158250,54.68
False,True,73.04,158251,54.68
False,True,73.22,158252,54.68
False,True,73.22,158253,54.68
False,True,73.4,158254,54.68
False,True,73.4,158255,54.68
False,True,73.58,158256,54.68
False,True,73.4,158257,54.68
False,True,73.22,158258,54.68
False,True,73.04,158259,54.68
False,True,73.04,158260,54.68
False,True,73.22,158261,55.58
False,True,73.22,158262,55.58
False,True,73.22,158263,55.58
False,True,73.4,158264,55.58
False,True,73.4,158265,55.04
False,True,73.58,158266,55.04
False,True,73.58,158267,55.04
False,True,73.58,158268,55.04
False,True,73.75999999999999,158269,55.04
False,True,73.75999999999999,158270,55.04
False,True,73.75999999999999,158271,55.04
False,True,73.94,158272,55.04
False,True,73.94,158273,55.04
False,True,73.94,158274,55.04
False,True,73.58,158275,55.04
False,True,72.86,158276,55.04
False,True,72.5,158277,55.04
False,True,71.78,158278,55.04
False,True,71.6,158279,55.04
False,True,71.78,158280,54.5
False,True,72.32,158281,54.5
False,True,72.68,158282,54.5
False,True,72.86,158283,54.5
False,True,73.04,158284,54.5
False,True,73.22,158285,54.5
False,True,73.4,158286,54.5
False,True,73.58,158287,54.5
False,True,73.58,158288,54.5
False,True,73.58,158289,54.5
False,True,73.75999999999999,158290,54.5
False,True,73.75999999999999,158291,54.5
False,True,73.58,158292,54.5
False,True,73.58,158293,54.5
False,True,73.4,158294,54.5
False,True,73.4,158295,54.14
False,True,73.58,158296,54.14
False,True,73.58,158297,54.14
False,True,73.58,158298,54.14
False,True,73.75999999999999,158299,54.14
False,True,73.75999999999999,158300,54.14
False,True,73.94,158301,54.14
False,True,73.94,158302,54.14
False,True,73.94,158303,54.14
False,True,74.12,158304,54.14
False,True,74.12,158305,54.14
False,True,74.12,158306,54.14
False,True,74.12,158307,54.14
False,True,74.3,158308,54.14
False,True,74.12,158309,54.14
False,True,73.58,158310,53.6
False,True,73.04,158311,53.6
False,True,72.32,158312,53.6
False,True,71.78,158313,53.6
False,True,71.78,158314,53.6
False,True,72.14,158315,53.6
False,True,72.5,158316,53.6
False,True,72.86,158317,53.6
False,True,73.22,158318,53.6
False,True,73.4,158319,53.6
False,True,73.58,158320,53.6
False,True,73.58,158321,53.6
False,True,73.58,158322,53.6
False,True,73.75999999999999,158323,53.6
False,True,73.75999999999999,158324,53.6
False,True,73.75999999999999,158325,53.42
False,True,73.75999999999999,158326,53.42
False,True,73.75999999999999,158327,53.42
False,True,73.58,158328,53.42
False,True,73.58,158329,53.42
False,True,73.58,158330,53.42
False,True,73.58,158331,52.88
False,True,73.75999999999999,158332,52.88
False,True,73.94,158333,52.88
False,True,73.94,158334,52.88
False,True,74.12,158335,52.88
False,True,74.12,158336,52.88
False,True,74.12,158337,52.88
False,True,74.12,158338,52.88
False,True,74.3,158339,52.88
False,True,74.3,158340,52.52
False,True,74.3,158341,52.52
False,True,74.48,158342,52.52
False,True,74.48,158343,52.52
False,True,74.12,158344,52.52
